URL,TEXT,AUTHOR_NAME,nn,AUTHOR_NICK,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Total.Interactions,Likes,Comments,Views,Like.and.View.Counts.Disabled,Link,Photo,Title,Image.Text,Sponsor.Id,Sponsor.Name,Total.Interactions.weighted,Overperforming.Score,GRAU_OFENSA,TIPO_RETORIC,DESINFO,BRINCADEIRA,GÊNERO,ORIENT.SEX,RACA,APARENCIA,ORIGEM.GEO,COND.FISIC,COND.SOC,RELIG,POL.IDEOLOG,COMENTARIO,OBSERVACOES
https://www.instagram.com/p/CSEpHGPrncM/,"Com minha amiga/irmã que amo demais e que me ensina muito, Carla Zambelli @carla.zambelli #netinhooficialbrasileiro",netinhooficialbrasileiro,305,Netinho Oficial,272335,2021-08-02 09:46:46 BRT,2021-08-02,09:46:46,Photo,802,777,25,0,FALSE,https://www.instagram.com/p/CSEpHGPrncM/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/229281193_565648517765280_1567583927717094616_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=x1y2gw2JKiYAX90yWRv&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT8X_7nAyTaGKIuVD8uWmOfa6R8plq1T-exkK_YNtkJf9w&oe=62257948,NA,"São Paulo, 1 de agosto de 2021 NETINHO CARLA ZAMBELLI Irmã que avida me deu!",NA,NA,802,1.75,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CSeMLAqrWPn/,"💪 Demorou,  finalmente Flor Delis teve seu mandato cassado. Veja que não foi por unanimidade dos partidos. PSOL votou contra a cassação. Inacreditável!! Até nisso. Não merecem um voto, infelizmente a cabeça do ser humano é um mistério escabroso. Agora ela vai ser presa, pois o que a impedia era a imunidade parlamentar. Ué, e Daniel Silveira não tinha os mesmos direitos?? Por menos delitos foi preso e continua como se fosse um assassino perigo à sociedade.

➡️ SIGA: fatosefatos2021
⏹️ Curtam para o blog crescer🇧🇷
.
.
.
.
.
#augustonunes
#brasilparalelo
#netinhooficialbrasileiro #guilhermefiuza
 #alexandregarcia
#jrguzzo 
#JovemPan 
#PingoNosis
#caiocopolla
#allandossantos
#brasilparalelo #bolsonaro2022
#olavodecarvalhotemrazao
#rodrigoconstantino
#brasilacimadetudo 
#biakicis
#globolixo
#stfvergonhanacional
#stflixo
#politicadedireita
#anapaulahenkel
#allandosssantos
#tercalivre",fatoseatualidades,306,Nara Durando,N/A,2021-08-12 07:54:08 BRT,2021-08-12,07:54:08,Photo,304,283,21,0,FALSE,https://www.instagram.com/p/CSeMLAqrWPn/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/235974153_961450694700228_1255010091139381774_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=H_M_jHKuKG0AX-2M6H4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_N1f3MXgTHaHEKeF8dhubNbVBKlE-V7NUMJABxW9vceQ&oe=61D8BC13,NA,POLÍTICA Deputado do PSOL vota contra cassação do mandato de Flordelis,NA,NA,304,1.58,Crítica,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/tv/CS2dMCwgpv2/,"Força, Presidente. “Palavras, o vento leva”. Deixe que falem💛💚💛 
Nós sabemos que temos um longo caminho para frente💛💚💛 
Estamos com o senhor até o final💛💚💛 
Pode confiar💛💚💛 
Entendemos o que o senhor passa. @jairmessiasbolsonaro 💛💚💛
 @senadofederal  @stjnoticias  @camaradosdeputadosbr  @carlosbolsonaro  @flaviobolsonaro  @bolsonarosp  @carla.zambelli #forarodrigomaia  #bolsonaro2022 #JairBolsonaro  #aliancapelobrasil #flaviobolsonaro  #alianca #Brasil #GovernoBolsonaro
#MudaBrasil #MudaBrasilComBolsonaro#stjvergonhanacional #lulaladrao #ptnuncamais  #bolsonarotemrazão #operacaolavajato #bolsonaro #globolixo #BOICOTEAGLOBO  #somostodosbolsonaro #tocombolsonaro #patriabrasileira  #lavajato #educação #saude  #brasilacimadetudo #policiafebrasil #patriaamadabrasil. #brasil🇧🇷 #brasilacimadetudodeusacimadetodos.  #fechadocombolsonaro.",carlos_dias_pb,307,Carlos Dias,3263,2021-08-21 18:05:19 BRT,2021-08-21,18:05:19,Video,3,3,0,22,FALSE,https://www.instagram.com/tv/CS2dMCwgpv2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/239923703_547138756525115_5423827738185444469_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=wxkuQhsNQKEAX8KMaKA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c98a4fd78003e87fcfddd772fb346c86&oe=61784A34,NA,NA,NA,NA,3,-3,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CWuG2BSNH9a/,"Seguidores detonam hipocrisia de Simone Tebet

🔰SIGA: @newsatual 
🔰SIGA: @newsatual 

acesse o Link da matéria Completa nos Stories do nosso perfil.
Site: newsatual.com",newsatual,308,News Atual,291135,2021-11-25 22:21:01 BRT,2021-11-25,22:21:01,Photo,11804,10081,1723,0,FALSE,https://www.instagram.com/p/CWuG2BSNH9a/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/260622947_419115333041181_6763406127266304005_n.webp.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=AHcun5jbnuwAX9rql-V&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_Nq1wqORtsi86bRkEdDyzQhroKhswQT4RvbgUjbJjUzA&oe=62126852,NA,"SIMONE TEBET PRÉ CANDIDATA À PRESIDÊNCIA FAZ MÉDIA COM ARTISTAS, MAS É RIDICULARIZADA tvsenado @NEWSATUAL ACESSE: NEWSATUAL.COM",NA,NA,11804,1.14,Insulto,Satírica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CWqse_oL6xl/,"NOSSO PRESIDENTE DEFINIU O PARTIDO, VAI PARA O PL.

Que Deus o ilumine e proteja, assim como todos que vão lhe acompanhar nessa nova jornada rumo a mais 4 anos de governo.

@magnomalta @manato @sorayamanato @gilvandafederal  @cabobonadimam #liberdadedeexpressão  #direitaconservadora  #conservadorismocapixaba 
#Patriota #movimentoconservador 
#Deuspatriafamilia
#bolsonaro #serraes
 @conservadorismo
@proarmas_es @soberanosdapatria
@stanleymoreira1977",direitaserra,309,Direita Serra/ES,1368,2021-11-24 14:32:57 BRT,2021-11-24,14:32:57,Photo,103,100,3,0,FALSE,https://www.instagram.com/p/CWqse_oL6xl/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/260622950_2042464429236487_304923211613649397_n.jpg?_nc_cat=102&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=gRL-7aCHvVAAX-8ofaC&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT-AlvoduiIyolv5JKZILeWpPubMc9Mfv3CJmRghh066nQ&oe=628426F5,NA,OPINIAOES.COM PARTIDO PL anuncia filiação de Bolsonaro no próximo dia 30,NA,NA,103,-1.14,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CVgRYHWJJ6K/,"A Água de Rosas Maria Margarida é um produto inovador! Uma evolução da bruma fixadora, que reúne o cuidado e hidratação da pele com a alta fixação da maquiagem. Essa família linda tem três versões: 

🌷 Em sua versão Tradicional, a Água de Rosas Maria Margarida é composta por Extratos de Rosa, Aloe Vera, Guaraná, Camomila, Glicerina e Castor Oil.

🌼 Em sua versão MATTE, a Água de Rosas Maria Margarida é composta por Extratos de Rosa, Maçã, Amora, Glicerina e Amido de Tapioca! O Amido de Tapioca é um super matificante natural! Dá acabamento opaco e segura a oleosidade da pele! Tenha o acabamento do pó, com a leveza de um produto líquido!

🌻 Em sua versão GLOW, a Água de Rosas Maria Margarida é composta por Extratos de Rosa, Aloe Vera, Guaraná, Camomila, Glicerina e Castor Oil.  Essa lindinha ainda conta com pigmentos dourados ultra finos! Por serem altamente refinados, o brilho aparece de maneira difusa, refletindo a luminosidade e não aparecendo ""flocos"" de pigmentos na pele! Uma verdadeira pele de diva!
.
.
.
.
.
#mariamargarida #maquiagem #maquiagembrasil #makeup #skincare #águaderosas #águaderosastradicional #águaderosasmatte #águaderosasglow",mariamargaridaoficial,310,Maria Margarida Oficial,109297,2021-10-26 16:52:17 BRT,2021-10-26,16:52:17,Photo,132,124,8,0,FALSE,https://www.instagram.com/p/CVgRYHWJJ6K/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/248484016_472755157380407_6734773533084427361_n.jpg?_nc_cat=109&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=UXCGoRsiXwAAX94ADk-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_KhugvlQQ-mqmqlCXe4s6m_kMXnAZ3d2l_nop0vDaLMg&oe=6289E064,NA,NA,NA,NA,132,1.18,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CV6FKd_L9fN/,"[Amazon, taxação e privatização] Mercado dos livros asfixiado no Brasil 📖

Pressionada pelo avanço da Amazon sobre editoras e livrarias, a proposta de taxação de livros pelo governo e o perigo da privatização dos Correios, a indústria do livro no Brasil enfrenta desafios que vão muito além do fechamento de grandes livrarias. Para falarmos no assunto, entrevistados a deputada @fernandapsol ,  Tadeu Breda da @editoraelefante , Frederico Indiani da @boitempo e o presidente da SNEL. 
Por Samantha Prado @pgpsamantha [link no destaque ""semanal""] 

📸: Reprodução O Globo",diplomatiquebrasil,311,Le Monde Diplomatique Brasil,124672,2021-11-05 17:25:49 BRT,2021-11-05,17:25:49,Photo,423,415,8,0,FALSE,https://www.instagram.com/p/CV6FKd_L9fN/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/254024089_362747672287567_6998093918296903776_n.jpg?_nc_cat=109&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=KIv3Yx-fQMwAX8mXXiV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8ygfyUHkNKzu-rzUvo3vsQGZHMLqtfWSjlRib7GI3tOQ&oe=62869212,NA,NA,NA,NA,423,2.26,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CSwduJcMSfi/,"A ex-deputada federal Flordelis dos Santos foi transferida ontem (18/8) para o presídio Talavera Bruce, no Complexo Penitenciário de Bangu, na zona oeste da cidade do Rio de Janeiro. Ela estava no Instituto Penal Santo Expedito, no mesmo complexo, mas teve sua transferência determinada pela Justiça.

Flordelis foi presa preventivamente por decisão do juízo da 3ª Vara Criminal de Niterói, na última sexta-feira (13/8), no Grande Rio, suspeita de participar do assassinato do marido, o pastor Anderson do Carmo, em junho de 2019.

A prisão veio depois da cassação do mandato de Flordelis pela Câmara dos Deputados, na semana passada.

Além de decidir pela transferência da ex-deputada, a Justiça proibiu que a ex-parlamentar tenha contato com outros réus do processo.

Foto: Agência Brasil",maisbrasilia,312,Mais Brasilia,74723,2021-08-19 10:13:49 BRT,2021-08-19,10:13:49,Photo,25,25,0,0,FALSE,https://www.instagram.com/p/CSwduJcMSfi/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/239715244_4548211978531506_6830614367739739516_n.jpg?_nc_cat=110&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=edxHC2g4X-IAX83Ko3l&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_sHHukkbYe64vVM-XT4C1oNcRSdv_L_2yGaXxV_eJmKQ&oe=6282B9C2,NA,Na cadeia Flordelis é transferida para o presídio Talavera Bruce maisbrasília,NA,NA,25,-4.68,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CU5Chzvgktf/,Seu verão @flordelis 🌷,wonderstorelapa,313,Wonder por Fernanda Portilho,7581,2021-10-11 11:12:09 BRT,2021-10-11,11:12:09,Photo,6,6,0,0,FALSE,https://www.instagram.com/p/CU5Chzvgktf/,https://scontent-msp1-1.cdninstagram.com/v/t51.29350-15/245355256_143096328043090_1548927521403129070_n.webp.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=N0jRD8Bva0wAX-mECh0&_nc_ht=scontent-msp1-1.cdninstagram.com&oh=147e1bf45fd46cc192111351059e28a0&oe=618F4B75,NA,NA,NA,NA,6,-4.17,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CTIjE5kn27X/,"Você sabia? 👇🏾
O número de negros e indígenas inscritos no Enem caiu mais de 50% este ano. Esses foram os mais atingidos pela pandemia e pela precarização da educação. O que o governo federal fez? Só piorou nossa situação.

Via @taliriapetrone

#Racismo #EducaçãoPública #Resistencia #PSOL #Psolfeira",marcelaprest,314,Marcela Prest,5078,2021-08-28 18:42:23 BRT,2021-08-28,18:42:23,Photo,10,10,0,0,FALSE,https://www.instagram.com/p/CTIjE5kn27X/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/240597218_229311149117000_3315950411515328084_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=v8EtOb9VugcAX-TAVSj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-sQ8apjixUvUEr8ItpYTwMx51dVXl8JPvG3XyW7yYmQA&oe=62371E50,NA,"QUAL D LUGAR DA EDUCAÇÃO NO SEU GOVERNO, BOLSONARO? QUEDANONÚMERO QUEDANO QUEDA NÚMERO DEINSCRITOS ENEM2021 2021 5.095.388 5.783.483 3.109.762 2019 2020 2021 Fonte: Fonte:G1-27/08/2021 G1 27/08/2021 Taliria deputada",NA,NA,10,-5.4,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
